AFUA_1G16560	AFUB_015910
AFUA_7G08560	AFUB_097700
AFUA_6G03345	AFUB_094950
AFUA_5G08090	AFUB_055620
AFUA_5G02010	AFUB_050530
AFUA_4G04660	AFUB_098340
AFUA_4G11200	AFUB_068230
AFUA_2G05970	AFUB_023010
AFUA_2G04190	AFUB_021260
AFUA_2G12510	AFUB_028170
AFUA_1G00760	AFUB_075310
AFUA_6G07230	AFUB_073170
AFUA_5G09880	AFUB_057460
AFUA_8G04680	AFUB_082820
AFUA_5G03800	AFUB_052310
AFUA_3G03330	AFUB_044910
AFUA_6G12530	AFUB_078530
AFUA_1G04640	AFUB_004990
AFUA_1G17260	AFUB_016650
AFUA_4G08550	AFUB_065640
AFUA_2G09860	AFUB_025700
AFUA_2G08080	AFUB_024090
AFUA_2G16400	AFUB_032070
AFUA_2G02000	AFUB_019080
AFUA_5G11200	AFUB_058770
AFUA_4G13850	AFUB_070770
AFUA_4G12070	AFUB_069060
AFUA_2G13380	AFUB_029020
AFUA_2G00760	AFUB_017840
AFUA_6G09880	AFUB_075940
AFUA_3G07220	AFUB_041840
AFUA_6G02020	AFUB_096320
AFUA_6G03800	AFUB_094500
AFUA_3G05980	AFUB_043070
AFUA_3G12520	AFUB_036650
AFUA_1G12050	AFUB_011510
AFUA_1G13830	AFUB_013310
AFUA_5G08550	AFUB_056090
AFUA_4G03340	AFUB_099710
AFUA_2G17270	AFUB_032920
AFUA_2G04650	AFUB_021690
AFUA_4G07220	AFUB_064310
AFUA_3G08090	AFUB_041020
AFUA_3G09870	AFUB_039300
AFUA_3G02010	AFUB_046390
AFUA_6G11210	AFUB_077230
AFUA_1G03320	AFUB_003740
AFUA_1G17720	AFUB_085670
AFUA_5G12080	AFUB_059670
AFUA_3G00770	AFUB_047640
AFUA_3G13390	AFUB_035820
AFUA_1G17723	AFUB_035960
AFUA_1G17725	AFUB_021350
AFUA_6G04680	AFUB_093620
AFUA_5G13865	AFUB_061600
AFUA_4G05990	AFUB_063100
AFUA_4G12530	AFUB_069470
AFUA_2G13840	AFUB_029470
AFUA_2G12060	AFUB_027760
AFUA_8G07250	AFUB_080500
AFUA_6G08560	AFUB_074520
AFUA_1G07210	AFUB_007570
AFUA_6G12080	AFUB_078070
AFUA_3G11200	AFUB_037950
AFUA_1G04190	AFUB_004530
AFUA_1G12510	AFUB_011980
AFUA_5G07230	AFUB_054780
AFUA_4G09880	AFUB_066990
AFUA_7G04680	AFUB_090220
AFUA_4G03800	AFUB_099220
AFUA_2G17730	AFUB_033430
AFUA_2G03330	AFUB_020400
AFUA_1G05980	AFUB_006370
AFUA_8G02040	AFUB_084570
AFUA_3G08550	AFUB_040550
AFUA_6G03350	AFUB_094940
AFUA_1G02000	AFUB_002380
AFUA_1G16400	AFUB_015740
AFUA_3G12070	AFUB_037110
AFUA_3G13850	AFUB_035340
AFUA_1G13380	AFUB_012870
AFUA_7G08570	AFUB_097710
AFUA_5G02020	AFUB_050540
AFUA_4G04670	AFUB_098330
AFUA_4G11210	AFUB_068240
AFUA_2G05980	AFUB_023020
AFUA_7G08575	AFUB_097720
AFUA_2G12520	AFUB_028180
AFUA_1G00770	AFUB_075320, AFUB_044360, AFUB_096610
AFUA_6G07240	AFUB_073190
AFUA_5G09890	AFUB_057470
AFUA_5G03810	AFUB_052320
AFUA_6G12540	AFUB_078540
AFUA_1G17270	AFUB_016660
AFUA_4G08560	AFUB_065650
AFUA_2G09870	AFUB_025710
AFUA_2G08090	AFUB_024100
AFUA_2G16410	AFUB_032080
AFUA_2G02010	AFUB_019090
AFUA_5G11210	AFUB_058780
AFUA_4G13860	AFUB_070780
AFUA_4G12080	AFUB_069070
AFUA_2G13390	AFUB_029030
AFUA_2G00770	AFUB_017850
AFUA_6G09890	AFUB_075950
AFUA_3G07230	AFUB_041830
AFUA_8G02500	AFUB_084080
AFUA_6G02030	AFUB_096310
AFUA_6G03810	AFUB_094490
AFUA_3G05990	AFUB_043060
AFUA_3G12530	AFUB_036640
AFUA_1G13840	AFUB_013330
AFUA_1G12060	AFUB_011520
AFUA_5G08560	AFUB_056100
AFUA_4G03350	AFUB_099700
AFUA_2G17280	AFUB_032930
AFUA_1G12065	AFUB_011530
AFUA_6G07700	AFUB_073660
AFUA_4G07230	AFUB_064320, AFUB_062590
AFUA_3G09880	AFUB_039290
AFUA_6G11220	AFUB_077240
AFUA_1G17730	AFUB_076180
AFUA_5G12090	AFUB_059680
AFUA_3G00780	AFUB_047630
AFUA_7G03820	AFUB_089350
AFUA_7G02040	AFUB_088600
AFUA_2G08550	AFUB_024480
AFUA_6G04690	AFUB_093610
AFUA_4G12540	AFUB_069480
AFUA_2G13850	AFUB_029480
AFUA_2G12070	AFUB_027770
AFUA_8G07260	AFUB_080490
AFUA_6G08570	AFUB_074530
AFUA_1G07220	AFUB_007580
AFUA_5G03360	AFUB_051880
AFUA_6G12090	AFUB_078080
AFUA_3G11210	AFUB_037940
AFUA_8G07265	AFUB_095310
AFUA_1G12520	AFUB_011990
AFUA_5G07240	AFUB_054790
AFUA_4G09890	AFUB_067000
AFUA_4G03810	AFUB_099210
AFUA_7G04690	AFUB_090230
AFUA_2G03340	AFUB_020410
AFUA_1G05990	AFUB_006380
AFUA_6G13880	AFUB_000860
AFUA_4G00790	AFUB_101330
AFUA_3G08560	AFUB_040540
AFUA_8G02050	AFUB_084560
AFUA_6G03360	AFUB_094920
AFUA_1G09870	AFUB_009310
AFUA_1G02010	AFUB_002390
AFUA_1G16410	AFUB_015750
AFUA_5G12550	AFUB_060210
AFUA_3G12080	AFUB_037100
AFUA_1G13390	AFUB_012880
AFUA_7G08580	AFUB_097730
AFUA_7G02500	AFUB_089040
AFUA_5G02030	AFUB_050550
AFUA_4G04680	AFUB_098320
AFUA_4G11220	AFUB_068250
AFUA_2G05990	AFUB_023030
AFUA_2G12530	AFUB_028190
AFUA_1G00780	AFUB_040860
AFUA_6G07250	AFUB_073210
AFUA_5G03820	AFUB_052330
AFUA_3G03350	AFUB_044900
AFUA_6G12550	AFUB_078550
AFUA_1G04660	AFUB_005000
AFUA_1G17280	AFUB_016670
AFUA_1G11200	AFUB_010630
AFUA_4G08570	AFUB_065660
AFUA_2G09880	AFUB_025720
AFUA_2G16420	AFUB_032090
AFUA_2G03800	AFUB_020870
AFUA_2G02020	AFUB_019100
AFUA_4G12090	AFUB_069080
AFUA_2G00780	AFUB_017860
AFUA_4G13872	AFUB_070790
AFUA_8G02510	AFUB_084070
AFUA_3G07240	AFUB_041820
AFUA_6G02040	AFUB_096300
AFUA_6G03820	AFUB_094480
AFUA_1G13850	AFUB_013340
AFUA_1G12070	AFUB_011540
AFUA_5G08570	AFUB_056110
AFUA_4G03360	AFUB_099690
AFUA_2G17290	AFUB_032940
AFUA_2G04670	AFUB_021700
AFUA_2G11210	AFUB_026970
AFUA_8G06400	AFUB_079240
AFUA_6G07710	AFUB_073670
AFUA_4G07240	AFUB_064330
AFUA_3G09890	AFUB_039280
AFUA_3G02030	AFUB_046370
AFUA_3G03810	AFUB_044150
AFUA_8G06405	AFUB_081370
AFUA_6G11230	AFUB_077250
AFUA_1G17740	AFUB_045790
AFUA_3G00790	AFUB_047620
AFUA_3G03815	AFUB_044140
AFUA_7G03830	AFUB_089360
AFUA_7G02050	AFUB_088610
AFUA_2G08560	AFUB_024490
AFUA_2G15100	AFUB_030760
AFUA_4G12550	AFUB_069490
AFUA_2G13860	AFUB_029490
AFUA_2G12080	AFUB_027780
AFUA_8G07270	AFUB_080470
AFUA_6G08580	AFUB_074540
AFUA_3G07700	AFUB_041400
AFUA_1G07230	AFUB_007590
AFUA_5G03370	AFUB_051890
AFUA_3G11220	AFUB_037930
AFUA_1G12530	AFUB_012000
AFUA_5G07250	AFUB_054800
AFUA_4G03820	AFUB_099200
AFUA_3G15100	AFUB_034110
AFUA_2G03350	AFUB_020420
AFUA_2G17750	AFUB_086280
AFUA_6G13890	AFUB_000850
AFUA_4G07700	AFUB_064800
AFUA_8G02060	AFUB_084550
AFUA_6G03370	AFUB_094910
AFUA_1G09880	AFUB_009320
AFUA_1G03800	AFUB_004210
AFUA_1G02020	AFUB_002400
AFUA_1G16420	AFUB_015760
AFUA_5G12560	AFUB_060220
AFUA_3G12090	AFUB_037090
AFUA_3G13870	AFUB_035330
AFUA_7G08590	AFUB_097740
AFUA_6G03375	AFUB_085340
AFUA_7G02510	AFUB_089060
AFUA_5G02040	AFUB_050560
AFUA_4G04690	AFUB_098310
AFUA_4G11230	AFUB_068260
AFUA_2G12540	AFUB_028200
AFUA_6G07260	AFUB_073220
AFUA_5G03830	AFUB_052340
AFUA_6G12560	AFUB_078560
AFUA_1G04670	AFUB_005010
AFUA_1G17290	AFUB_016680
AFUA_1G11210	AFUB_010640
AFUA_7G06400	AFUB_091960
AFUA_5G07710	AFUB_055240
AFUA_4G08580	AFUB_065670
AFUA_2G09890	AFUB_025730
AFUA_2G16430	AFUB_032100
AFUA_2G03810	AFUB_020880
AFUA_2G02030	AFUB_019110
AFUA_5G11230	AFUB_058790
AFUA_2G00790	AFUB_017870
AFUA_8G02520	AFUB_084060
AFUA_6G02050	AFUB_096290
AFUA_6G03830	AFUB_094470
AFUA_1G15100	AFUB_014650
AFUA_3G12550	AFUB_036630
AFUA_1G13860	AFUB_013350
AFUA_1G12080	AFUB_011550
AFUA_5G08580	AFUB_056120
AFUA_2G07700	AFUB_023740
AFUA_5G02500	AFUB_051030
AFUA_4G03370	AFUB_099680
AFUA_2G04680	AFUB_021710
AFUA_2G11220	AFUB_026980
AFUA_8G06410	AFUB_081360
AFUA_6G07720	AFUB_073680
AFUA_4G07250	AFUB_064340
AFUA_3G03820	AFUB_044130
AFUA_3G02040	AFUB_046360
AFUA_6G11240	AFUB_077260
AFUA_1G17750	AFUB_035120
AFUA_5G13890	AFUB_061620
AFUA_1G03352	AFUB_097510, AFUB_003760
AFUA_7G03840	AFUB_089370
AFUA_7G02060	AFUB_088620
AFUA_2G08570	AFUB_024500
AFUA_2G15110	AFUB_030770
AFUA_4G12560	AFUB_069500
AFUA_2G13870	AFUB_029500
AFUA_8G07280	AFUB_080460
AFUA_6G08590	AFUB_074550
AFUA_3G07710	AFUB_041390
AFUA_6G02510	AFUB_095840
AFUA_1G07240	AFUB_007600, AFUB_059250
AFUA_5G03380	AFUB_051900
AFUA_1G12540	AFUB_012010
AFUA_6G02515	AFUB_095830
AFUA_5G07260	AFUB_054810
AFUA_4G03830	AFUB_099190
AFUA_3G15110	AFUB_034100
AFUA_2G03360	AFUB_020430
AFUA_2G17760	AFUB_033440
AFUA_5G07265	AFUB_054820
AFUA_6G06400	AFUB_072320
AFUA_4G07710	AFUB_064810
AFUA_8G02070	AFUB_084540
AFUA_3G08580	AFUB_040520
AFUA_6G03380	AFUB_094900
AFUA_1G09890	AFUB_009330
AFUA_3G02500	AFUB_045810, AFUB_077790, AFUB_071600
AFUA_6G11700	AFUB_077690
AFUA_1G03810	AFUB_004220
AFUA_1G02030	AFUB_002410
AFUA_1G16430	AFUB_015770
AFUA_5G12570	AFUB_060230
AFUA_3G13880	AFUB_035320
AFUA_7G02520	AFUB_089070
AFUA_5G02050	AFUB_050570
AFUA_4G11240	AFUB_068270
AFUA_2G12550	AFUB_028210
AFUA_6G07270	AFUB_073230
AFUA_1G07700	AFUB_008030
AFUA_5G03840	AFUB_052350
AFUA_3G03370	AFUB_044890
AFUA_6G12570	AFUB_078570
AFUA_1G04680	AFUB_005020
AFUA_1G11220	AFUB_010650
AFUA_7G06410	AFUB_091970
AFUA_5G07720	AFUB_055250
AFUA_4G08590	AFUB_065680
AFUA_2G16440	AFUB_032110
AFUA_2G02040	AFUB_019120
AFUA_2G03820	AFUB_020890
AFUA_5G11240	AFUB_058800
AFUA_4G13890	AFUB_070800
AFUA_8G02530	AFUB_084050
AFUA_3G07260	AFUB_041810
AFUA_6G02060	AFUB_096280
AFUA_6G03840	AFUB_094460
AFUA_5G11245	AFUB_058810
AFUA_1G15110	AFUB_014660
AFUA_3G12560	AFUB_036620
AFUA_1G12090	AFUB_011560
AFUA_1G13870	AFUB_013360
AFUA_7G01200	AFUB_087780
AFUA_5G08590	AFUB_056130
AFUA_2G07710	AFUB_023750
AFUA_5G02510	AFUB_051040
AFUA_4G11700	AFUB_068710
AFUA_2G04690	AFUB_021720
AFUA_2G11230	AFUB_026990
AFUA_8G06420	AFUB_081350
AFUA_6G07730	AFUB_073690
AFUA_4G07260	AFUB_064350
AFUA_3G02050	AFUB_046350
AFUA_6G11250	AFUB_077270
AFUA_1G03360	AFUB_003770, AFUB_097500
AFUA_5G06400	AFUB_053930
AFUA_7G03850	AFUB_089380
AFUA_2G08580	AFUB_024510
AFUA_7G02070	AFUB_088630
AFUA_2G16900	AFUB_032580
AFUA_2G15120	AFUB_030780
AFUA_2G02500	AFUB_019600
AFUA_5G11700	AFUB_059270
AFUA_4G12570	AFUB_069500
AFUA_2G13880	AFUB_029510
AFUA_8G07290	AFUB_080450
AFUA_8G01210	AFUB_085400
AFUA_3G07720	AFUB_041380
AFUA_6G02520	AFUB_095820
AFUA_1G07250	AFUB_007610
AFUA_5G03390	AFUB_051910
AFUA_1G12550	AFUB_012020
AFUA_5G07270	AFUB_054830
AFUA_4G03840	AFUB_099180
AFUA_2G03370	AFUB_020440
AFUA_2G17770	AFUB_033450, AFUB_096880
AFUA_6G06410	AFUB_072330
AFUA_4G07720	AFUB_064820
AFUA_8G02080	AFUB_084530
AFUA_3G08590	AFUB_040510
AFUA_6G03390	AFUB_094890
AFUA_1G02040	AFUB_002420
AFUA_1G16440	AFUB_015780
AFUA_6G11710	AFUB_077710
AFUA_1G03820	AFUB_004230
AFUA_5G12580	AFUB_060240
AFUA_3G13890	AFUB_035310
AFUA_5G02060	AFUB_050580
AFUA_4G11250	AFUB_068280
AFUA_2G12560	AFUB_028220
AFUA_6G07280	AFUB_073240
AFUA_1G07710	AFUB_008040
AFUA_5G03850	AFUB_052360
AFUA_3G03380	AFUB_044870
AFUA_6G12580	AFUB_078580
AFUA_3G11700	AFUB_037490
AFUA_1G04690	AFUB_005030
AFUA_1G11230	AFUB_010660
AFUA_7G06420	AFUB_091980
AFUA_5G07730	AFUB_055260
AFUA_2G02050	AFUB_019130
AFUA_2G03830	AFUB_020900
AFUA_5G11250	AFUB_058820
AFUA_4G06400	AFUB_063520
AFUA_8G02540	AFUB_084040
AFUA_3G07270	AFUB_041800
AFUA_6G02070	AFUB_096270
AFUA_6G03850	AFUB_094450
AFUA_1G02500	AFUB_002880
AFUA_1G16900	AFUB_016290
AFUA_1G15120	AFUB_014670
AFUA_3G12570	AFUB_036610
AFUA_1G13880	AFUB_013370
AFUA_7G01210	AFUB_087790
AFUA_2G07720	AFUB_023760
AFUA_5G02520	AFUB_051050
AFUA_4G03390	AFUB_099670
AFUA_4G11710	AFUB_068720
AFUA_2G11240	AFUB_027000
AFUA_8G06430	AFUB_081340
AFUA_6G07740	AFUB_073700
AFUA_4G07270	AFUB_064360
AFUA_3G02060	AFUB_046340
AFUA_6G11260	AFUB_077280
AFUA_1G03370	AFUB_003780, AFUB_097490, AFUB_003750
AFUA_7G05100	AFUB_090680
AFUA_5G06410	AFUB_053950
AFUA_7G03860	AFUB_089390
AFUA_7G02080	AFUB_088640
AFUA_2G08590	AFUB_024520
AFUA_2G16910	AFUB_032590
AFUA_2G02510	AFUB_019610
AFUA_5G11710	AFUB_059280
AFUA_2G13890	AFUB_029520
AFUA_3G07730	AFUB_041370
AFUA_6G02530	AFUB_095810
AFUA_1G07260	AFUB_007620
AFUA_8G01222	AFUB_085390
AFUA_3G11250	AFUB_037920
AFUA_8G05100	AFUB_082400
AFUA_1G12560	AFUB_012030
AFUA_6G02535	AFUB_095800
AFUA_5G01200	AFUB_049670
AFUA_4G03850	AFUB_099170
AFUA_2G03380	AFUB_020450
AFUA_2G11700	AFUB_027450
AFUA_6G06420	AFUB_072340
AFUA_4G07730	AFUB_064830
AFUA_8G02090	AFUB_084520
AFUA_8G03870	AFUB_083710
AFUA_3G02520	AFUB_045800
AFUA_1G03830	AFUB_004240
AFUA_1G02050	AFUB_002430
AFUA_1G16450	AFUB_015790
AFUA_6G11720	AFUB_077720
AFUA_5G12590	AFUB_060250
AFUA_3G06400	AFUB_042660, AFUB_049490
AFUA_7G02540	AFUB_089080
AFUA_5G02070	AFUB_050600
AFUA_4G11260	AFUB_068290
AFUA_2G12570	AFUB_028230
AFUA_6G07290	AFUB_073260
AFUA_1G07720	AFUB_008050
AFUA_5G03860	AFUB_052370
AFUA_3G03390	AFUB_044860
AFUA_6G12590	AFUB_078590
AFUA_3G11710	AFUB_037480
AFUA_1G11240	AFUB_010670
AFUA_7G06430	AFUB_091990
AFUA_5G07740	AFUB_055270
AFUA_2G03840	AFUB_020910
AFUA_2G02060	AFUB_019140
AFUA_5G11260	AFUB_058830
AFUA_2G16462	AFUB_032140
AFUA_6G05100	AFUB_093180
AFUA_4G06410	AFUB_063530
AFUA_3G07280	AFUB_041790
AFUA_8G02550	AFUB_084030
AFUA_6G02080	AFUB_096260
AFUA_6G03860	AFUB_094430
AFUA_6G10400	AFUB_076450
AFUA_1G15130	AFUB_014680
AFUA_1G02510	AFUB_002890
AFUA_1G16910	AFUB_016300
AFUA_3G12580	AFUB_036600
AFUA_1G13890	AFUB_013380
AFUA_7G01220	AFUB_087800
AFUA_2G07730	AFUB_023770
AFUA_5G02530	AFUB_051060
AFUA_5G15150	AFUB_092830
AFUA_4G11720	AFUB_068730
AFUA_2G11250	AFUB_027010
AFUA_8G06440	AFUB_081330, AFUB_079850
AFUA_6G07750	AFUB_073710
AFUA_4G07280	AFUB_064370
AFUA_1G06400	AFUB_006780
AFUA_4G01200	AFUB_101700
AFUA_3G02070	AFUB_046330
AFUA_6G11270	AFUB_077290
AFUA_1G03380	AFUB_003790
AFUA_3G03852	AFUB_044120
AFUA_1G11700	AFUB_011130
AFUA_7G05110	AFUB_090690
AFUA_5G06420	AFUB_053960
AFUA_7G03870	AFUB_089400
AFUA_7G02090	AFUB_088650
AFUA_2G16920	AFUB_032600
AFUA_2G15140	AFUB_030800
AFUA_2G02520	AFUB_019620
AFUA_5G11720	AFUB_059290
AFUA_4G12590	AFUB_069520
AFUA_3G07740	AFUB_041360
AFUA_6G02540	AFUB_095790
AFUA_1G07270	AFUB_007630
AFUA_3G11260	AFUB_037910
AFUA_8G05110	AFUB_082390
AFUA_1G12570	AFUB_012040
AFUA_5G07290	AFUB_054840
AFUA_5G01210	AFUB_049680
AFUA_4G03860	AFUB_099160
AFUA_3G15140	AFUB_034080
AFUA_2G17790	AFUB_033460
AFUA_2G03390	AFUB_020460
AFUA_2G11710	AFUB_027460
AFUA_6G06430	AFUB_072350
AFUA_4G07740	AFUB_064840
AFUA_8G03880	AFUB_083700
AFUA_3G02530	AFUB_045640
AFUA_1G03840	AFUB_004250
AFUA_1G02060	AFUB_002440
AFUA_1G16460	AFUB_015800
AFUA_3G06410	AFUB_042650
AFUA_7G02550	AFUB_089090
AFUA_5G02080	AFUB_050610
AFUA_2G15600	AFUB_031250
AFUA_2G01200	AFUB_018280
AFUA_5G10400	AFUB_057990
AFUA_4G11270	AFUB_068300
AFUA_2G12580	AFUB_028240
AFUA_1G07730	AFUB_008060
AFUA_5G03870	AFUB_052390
AFUA_3G11720	AFUB_037470
AFUA_1G11250	AFUB_010680
AFUA_7G06440	AFUB_092000
AFUA_5G07750	AFUB_055280
AFUA_3G01200	AFUB_047180
AFUA_2G16470	AFUB_032150
AFUA_2G03850	AFUB_020920
AFUA_2G02070	AFUB_019150
AFUA_5G11270	AFUB_058840
AFUA_6G05110	AFUB_093170
AFUA_4G06420	AFUB_063540
AFUA_3G07290	AFUB_041780
AFUA_8G02560	AFUB_084020
AFUA_6G02090	AFUB_096250
AFUA_6G03870	AFUB_094420
AFUA_6G10410	AFUB_076460
AFUA_1G02520	AFUB_002900
AFUA_1G16920	AFUB_016310
AFUA_1G15140	AFUB_014690
AFUA_3G12590	AFUB_036590
AFUA_7G01230	AFUB_087810
AFUA_2G07740	AFUB_023780
AFUA_5G02540	AFUB_051070
AFUA_4G11730	AFUB_068740
AFUA_2G11260	AFUB_027020
AFUA_8G06450	AFUB_081320
AFUA_6G07760	AFUB_073720
AFUA_4G07290	AFUB_064380
AFUA_1G06410	AFUB_006790
AFUA_6G14300	AFUB_000450
AFUA_4G01210	AFUB_101710
AFUA_3G03860	AFUB_044100
AFUA_3G02080	AFUB_046320
AFUA_6G11280	AFUB_077300
AFUA_3G10400	AFUB_038750
AFUA_1G03390	AFUB_003800
AFUA_1G11710	AFUB_011140
AFUA_7G06900	AFUB_092450
AFUA_7G05120	AFUB_090700
AFUA_5G06430	AFUB_053970
AFUA_7G03880	AFUB_089410
AFUA_2G16930	AFUB_032610
AFUA_2G15150	AFUB_030810
AFUA_1G11715	AFUB_011150
AFUA_2G02530	AFUB_019630
AFUA_5G11730	AFUB_059300
AFUA_3G07750	AFUB_041350
AFUA_8G01240	AFUB_085380
AFUA_6G02550	AFUB_095780
AFUA_1G07280	AFUB_007640
AFUA_1G01200	AFUB_079600
AFUA_4G10400	AFUB_067500
AFUA_8G05120	AFUB_082380
AFUA_1G12580	AFUB_012050
AFUA_5G01220	AFUB_049690
AFUA_4G03870	AFUB_099150
AFUA_3G15150	AFUB_034070
AFUA_2G11720	AFUB_027470
AFUA_8G06910	AFUB_080870
AFUA_6G06440	AFUB_072360
AFUA_4G07750	AFUB_064850
AFUA_8G03890	AFUB_083690
AFUA_3G02540	AFUB_045630
AFUA_1G02070	AFUB_002450
AFUA_1G16470	AFUB_015810
AFUA_6G11740	AFUB_077730
AFUA_3G06420	AFUB_042640
AFUA_6G11745	AFUB_010790
AFUA_7G02560	AFUB_089100
AFUA_5G02090	AFUB_050620
AFUA_2G15610	AFUB_031260
AFUA_2G01210	AFUB_018290
AFUA_4G11280	AFUB_068310
AFUA_2G12590	AFUB_028250
AFUA_8G01700	AFUB_084890
AFUA_1G07740	AFUB_008070
AFUA_5G03880	AFUB_052380
AFUA_5G09000	AFUB_056540
AFUA_3G11730	AFUB_037460
AFUA_1G11260	AFUB_010690
AFUA_7G06450	AFUB_092010
AFUA_5G07760	AFUB_055290
AFUA_5G14300	AFUB_062010
AFUA_3G01210	AFUB_047170
AFUA_2G16480	AFUB_032160
AFUA_2G03860	AFUB_020930
AFUA_2G02080	AFUB_019160
AFUA_5G11280	AFUB_058850
AFUA_2G10400	AFUB_026210
AFUA_6G05120	AFUB_093160
AFUA_6G06900	AFUB_072830
AFUA_4G06430	AFUB_063549
AFUA_8G02570	AFUB_084010
AFUA_6G03880	AFUB_094410
AFUA_6G10420	AFUB_076470
AFUA_1G02530	AFUB_002910
AFUA_1G16930	AFUB_016320
AFUA_1G15150	AFUB_014700
AFUA_6G09000	AFUB_074950
AFUA_2G07750	AFUB_023790
AFUA_7G01240	AFUB_087820
AFUA_5G02550	AFUB_051080
AFUA_4G11740	AFUB_068750
AFUA_2G11270	AFUB_027030
AFUA_8G06460	AFUB_079860, AFUB_081310
AFUA_6G07770	AFUB_073730
AFUA_1G06420	AFUB_006800
AFUA_6G14310	AFUB_000440
AFUA_4G01220	AFUB_101720
AFUA_3G03870	AFUB_101610, AFUB_044090
AFUA_3G02090	AFUB_046310
AFUA_6G11290	AFUB_077310
AFUA_3G10410	AFUB_038740
AFUA_1G11720	AFUB_011160
AFUA_7G06910	AFUB_092460
AFUA_7G05130	AFUB_090710, AFUB_081410, AFUB_079720
AFUA_5G06440	AFUB_053980
AFUA_7G03890	AFUB_089420
AFUA_2G16940	AFUB_032620
AFUA_2G15160	AFUB_030820
AFUA_2G02540	AFUB_019640
AFUA_5G11740	AFUB_059310
AFUA_8G01250	AFUB_085370
AFUA_3G07760	AFUB_041340
AFUA_2G15165	AFUB_030830
AFUA_6G02560	AFUB_095770
AFUA_1G01210	AFUB_079590
AFUA_1G15610	AFUB_015140
AFUA_4G10410	AFUB_067510
AFUA_3G11280	AFUB_037900
AFUA_8G05130	AFUB_082370
AFUA_1G12590	AFUB_012060
AFUA_7G01700	AFUB_088280
AFUA_5G01230	AFUB_049700
AFUA_4G03880	AFUB_099140
AFUA_3G15160	AFUB_034060
AFUA_4G09000	AFUB_066100
AFUA_2G11730	AFUB_027480
AFUA_8G06920	AFUB_080860
AFUA_6G06450	AFUB_072370
AFUA_4G07760	AFUB_064860
AFUA_1G05100	AFUB_005450
AFUA_4G14300	AFUB_071450
AFUA_3G02550	AFUB_044180
AFUA_6G11750	AFUB_077740
AFUA_1G02080	AFUB_002460
AFUA_1G16480	AFUB_015820
AFUA_1G03860	AFUB_083430
AFUA_1G10400	AFUB_009820
AFUA_5G06900	AFUB_071170
AFUA_3G06430	AFUB_042620
AFUA_7G02570	AFUB_089110
AFUA_2G15620	AFUB_031270
AFUA_2G01220	AFUB_018300
AFUA_5G10420	AFUB_058010
AFUA_4G11290	AFUB_068320
AFUA_5G06905	AFUB_054450
AFUA_8G01710	AFUB_084880
AFUA_2G05100	AFUB_022130
AFUA_1G07750	AFUB_008080
AFUA_5G09010	AFUB_056550
AFUA_3G11740	AFUB_037450
AFUA_1G11270	AFUB_010700
AFUA_7G06460	AFUB_092020
AFUA_5G07770	AFUB_055300
AFUA_5G14310	AFUB_062020
AFUA_3G01220	AFUB_047160
AFUA_2G16490	AFUB_032170
AFUA_2G03870	AFUB_020940
AFUA_2G02090	AFUB_019170
AFUA_5G11290	AFUB_058860
AFUA_6G05130	AFUB_093150
AFUA_6G06910	AFUB_072840
AFUA_5G14315	AFUB_062030
AFUA_6G03890	AFUB_094400
AFUA_6G10430	AFUB_076480
AFUA_1G02540	AFUB_002920
AFUA_1G16940	AFUB_016330
AFUA_1G15160	AFUB_014710
AFUA_6G09010	AFUB_074960
AFUA_7G01250	AFUB_087830
AFUA_2G07760	AFUB_023800
AFUA_5G02560	AFUB_051090
AFUA_4G11750	AFUB_068760
AFUA_2G11280	AFUB_027040
AFUA_8G06470	AFUB_081300
AFUA_6G07780	AFUB_073740
AFUA_1G06430	AFUB_006810
AFUA_6G14320	AFUB_000430
AFUA_4G01230	AFUB_101730
AFUA_3G03880	AFUB_044080
AFUA_3G10420	AFUB_038730
AFUA_1G11730	AFUB_011170
AFUA_7G06920	AFUB_092470
AFUA_7G05140	AFUB_090720
AFUA_5G06450	AFUB_053990
AFUA_3G14300	AFUB_034930
AFUA_2G16950	AFUB_032630
AFUA_2G15170	AFUB_030840
AFUA_2G02550	AFUB_019650
AFUA_5G11750	AFUB_059320
AFUA_4G06900	AFUB_063970
AFUA_8G01260	AFUB_085360
AFUA_6G02570	AFUB_095760
AFUA_1G01220	AFUB_079580
AFUA_1G15620	AFUB_015150
AFUA_4G10420	AFUB_067520
AFUA_3G11290	AFUB_037890
AFUA_8G05140	AFUB_082360
AFUA_6G02575	AFUB_095740
AFUA_7G01710	AFUB_088290
AFUA_5G01240	AFUB_049710
AFUA_4G03890	AFUB_099130
AFUA_3G15170	AFUB_034050
AFUA_5G01242	AFUB_049720
AFUA_4G09010	AFUB_066110
AFUA_2G11740	AFUB_027490
AFUA_8G06930	AFUB_080850
AFUA_6G06460	AFUB_072380
AFUA_5G01245	AFUB_049730
AFUA_4G07770	AFUB_064870
AFUA_1G05110	AFUB_005460
AFUA_4G14310	AFUB_044320, AFUB_044530, AFUB_092660, AFUB_071150, AFUB_097560
AFUA_5G01248	AFUB_049740
AFUA_3G02560	AFUB_075375, AFUB_071040
AFUA_1G03870	AFUB_004270
AFUA_1G02090	AFUB_002470
AFUA_1G16490	AFUB_015830
AFUA_1G10410	AFUB_009830
AFUA_7G05600	AFUB_091180
AFUA_5G06910	AFUB_054460
AFUA_3G06440	AFUB_042610
AFUA_2G15630	AFUB_031280
